latent_key,rollout_id,trial_id,group,dominant_failure_mode,transition_id,from_chunk_id,to_chunk_id,normalized_transition_time,cosine_drift
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,11,11,12,0.4583333333333333,0.2693904087199003
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,12,12,13,0.5,0.3411481417352027
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,13,13,14,0.5416666666666666,0.36064741649662624
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,14,14,15,0.5833333333333334,1.241132596607343
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,15,15,16,0.625,0.38370063682349875
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,16,16,17,0.6666666666666666,0.26413433381010476
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,17,17,18,0.7083333333333334,0.27827528246088895
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,18,18,19,0.75,0.23561289215781067
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,19,19,20,0.7916666666666666,0.24785833238327926
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,20,20,21,0.8333333333333334,0.20976744633916655
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,21,21,22,0.875,0.22832284323594165
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,22,22,23,0.9166666666666666,0.36751864960875047
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,23,23,24,0.9583333333333334,0.43291870691033507
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,24,24,25,1.0,0.5364053912047979
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,0,0,1,0.0,0.2398570047706131
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,1,1,2,0.017241379310344827,0.19334051809838038
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,2,2,3,0.034482758620689655,0.2574442726607511
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,3,3,4,0.05172413793103448,0.3934931672393033
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,4,4,5,0.06896551724137931,0.38823340497289105
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,5,5,6,0.08620689655172414,0.20851509279305025
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,6,6,7,0.10344827586206896,0.1984345599976356
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,7,7,8,0.1206896551724138,0.6464660626077461
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,8,8,9,0.13793103448275862,0.7311501072685995
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,9,9,10,0.15517241379310345,0.28158944545179665
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,10,10,11,0.1724137931034483,0.3887495145041685
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,11,11,12,0.1896551724137931,0.22382951430713927
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,12,12,13,0.20689655172413793,0.2267977174127601
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,13,13,14,0.22413793103448276,0.3285473194040428
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,14,14,15,0.2413793103448276,0.8469987291113261
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,15,15,16,0.25862068965517243,0.4324808672295928
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,16,16,17,0.27586206896551724,0.18892195130278777
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,17,17,18,0.29310344827586204,0.5055761575176573
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,18,18,19,0.3103448275862069,0.43280829020522393
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,19,19,20,0.3275862068965517,0.41447640563878285
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,20,20,21,0.3448275862068966,0.35292615544153816
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,21,21,22,0.3620689655172414,0.2535160956302698
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,22,22,23,0.3793103448275862,0.7258753961094493
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,23,23,24,0.39655172413793105,0.6119820748886159
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,24,24,25,0.41379310344827586,0.6074419613618055
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,25,25,26,0.43103448275862066,0.3825102186795051
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,26,26,27,0.4482758620689655,0.31582449947707014
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,27,27,28,0.46551724137931033,0.25286604270560464
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,28,28,29,0.4827586206896552,0.43792256022714227
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,29,29,30,0.5,0.3689651281299573
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,30,30,31,0.5172413793103449,0.7491352497376301
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,31,31,32,0.5344827586206896,0.6508768050916063
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,32,32,33,0.5517241379310345,0.6917249747015122
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,33,33,34,0.5689655172413793,0.7218938253125602
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,34,34,35,0.5862068965517241,1.29200349183327
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,35,35,36,0.603448275862069,0.1359563739286307
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,36,36,37,0.6206896551724138,0.32611627852185787
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,37,37,38,0.6379310344827587,0.4642882218550872
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,38,38,39,0.6551724137931034,0.5174327384149109
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,39,39,40,0.6724137931034483,0.5642196639046555
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,40,40,41,0.6896551724137931,0.4770896488429699
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,41,41,42,0.7068965517241379,0.962747419784421
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,42,42,43,0.7241379310344828,1.1597797264323533
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,43,43,44,0.7413793103448276,0.8698702992889219
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,44,44,45,0.7586206896551724,1.194956436175373
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,45,45,46,0.7758620689655172,0.5426279868369118
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,46,46,47,0.7931034482758621,0.6244485987231052
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,47,47,48,0.8103448275862069,0.4306770719487184
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,48,48,49,0.8275862068965517,0.7839682364005249
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,49,49,50,0.8448275862068966,0.30591142852885955
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,50,50,51,0.8620689655172413,0.22629892372851346
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,51,51,52,0.8793103448275862,0.9318809764917229
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,52,52,53,0.896551724137931,0.9270353676609552
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,53,53,54,0.9137931034482759,1.198698620451556
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,54,54,55,0.9310344827586207,0.5328413141493936
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,55,55,56,0.9482758620689655,0.3085862693437713
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,56,56,57,0.9655172413793104,0.36477030107958863
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,57,57,58,0.9827586206896551,0.6259693523661152
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,58,58,59,1.0,0.8628656913434816
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,0,0,1,0.0,0.17844039953496504
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,1,1,2,0.017241379310344827,0.13175054924695107
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,2,2,3,0.034482758620689655,0.2361361315712689
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,3,3,4,0.05172413793103448,0.3067240904587013
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,4,4,5,0.06896551724137931,0.35714067885199274
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,5,5,6,0.08620689655172414,0.2824221369338358
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,6,6,7,0.10344827586206896,0.2470524220193011
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,7,7,8,0.1206896551724138,0.46452933680430786
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,8,8,9,0.13793103448275862,0.5504282471992485
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,9,9,10,0.15517241379310345,0.5332704301580177
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,10,10,11,0.1724137931034483,0.35561019567838115
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,11,11,12,0.1896551724137931,0.2068040783507583
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,12,12,13,0.20689655172413793,0.17584178308338816
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,13,13,14,0.22413793103448276,0.36443807348006785
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,14,14,15,0.2413793103448276,0.3821280272581018
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,15,15,16,0.25862068965517243,0.8165378435973848
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,16,16,17,0.27586206896551724,0.45808339337119386
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,17,17,18,0.29310344827586204,0.23307507887992773
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,18,18,19,0.3103448275862069,0.2303802894547029
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,19,19,20,0.3275862068965517,0.28519554656829105
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,20,20,21,0.3448275862068966,0.38210961671867594
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,21,21,22,0.3620689655172414,0.24846760331855522
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,22,22,23,0.3793103448275862,0.14568490803697032
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,23,23,24,0.39655172413793105,0.66461431036212
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,24,24,25,0.41379310344827586,0.9036350669284606
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,25,25,26,0.43103448275862066,0.5057755603508297
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,26,26,27,0.4482758620689655,0.37205015705590894
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,27,27,28,0.46551724137931033,0.893633847424874
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,28,28,29,0.4827586206896552,0.304042373756245
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,29,29,30,0.5,0.361120851517274
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,30,30,31,0.5172413793103449,0.4306371468062571
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,31,31,32,0.5344827586206896,0.2992234090905592
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,32,32,33,0.5517241379310345,0.3950754967602379
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,33,33,34,0.5689655172413793,0.2918704864014253
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,34,34,35,0.5862068965517241,0.4437170872564834
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,35,35,36,0.603448275862069,0.35945752682887067
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,36,36,37,0.6206896551724138,0.675266283797331
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,37,37,38,0.6379310344827587,0.3993516872129522
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,38,38,39,0.6551724137931034,0.8017911600360921
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,39,39,40,0.6724137931034483,0.7644013440249158
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,40,40,41,0.6896551724137931,0.6687900034888346
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,41,41,42,0.7068965517241379,0.4586616046394175
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,42,42,43,0.7241379310344828,0.24026193959117847
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,43,43,44,0.7413793103448276,0.26994830537995707
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,44,44,45,0.7586206896551724,0.1589385773085521
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,45,45,46,0.7758620689655172,0.40150865101897426
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,46,46,47,0.7931034482758621,0.3856198429551434
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,47,47,48,0.8103448275862069,0.3489484439689712
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,48,48,49,0.8275862068965517,0.8462797852838899
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,49,49,50,0.8448275862068966,0.36971401427204464
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,50,50,51,0.8620689655172413,0.3480748071817996
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,51,51,52,0.8793103448275862,0.3100065810396795
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,52,52,53,0.896551724137931,0.3419495514333124
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,53,53,54,0.9137931034482759,0.3251466576111617
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,54,54,55,0.9310344827586207,0.45365884556792024
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,55,55,56,0.9482758620689655,0.22549605683364493
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,56,56,57,0.9655172413793104,0.32344784642655533
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,57,57,58,0.9827586206896551,0.2479668540525578
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,58,58,59,1.0,0.20360366255173046
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,0,0,1,0.0,0.16003257803077742
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,1,1,2,0.05263157894736842,0.1465448815895114
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,2,2,3,0.10526315789473684,0.2261852783007744
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,3,3,4,0.15789473684210525,0.3872699931542747
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,4,4,5,0.21052631578947367,0.41096627776227457
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,5,5,6,0.2631578947368421,0.2602119542698307
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,6,6,7,0.3157894736842105,0.2730066466823109
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,7,7,8,0.3684210526315789,0.5306100995779919
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,8,8,9,0.42105263157894735,0.6167178669870581
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,9,9,10,0.47368421052631576,0.3064659280472535
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,10,10,11,0.5263157894736842,0.3553889875844386
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,11,11,12,0.5789473684210527,0.21767543753737062
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,12,12,13,0.631578947368421,0.3104906626521514
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,13,13,14,0.6842105263157895,0.3558352661166493
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,14,14,15,0.7368421052631579,0.3152520540149202
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,15,15,16,0.7894736842105263,0.3346390150308751
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,16,16,17,0.8421052631578947,0.2888667417634325
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,17,17,18,0.8947368421052632,0.8876792154015031
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,18,18,19,0.9473684210526315,0.555256452778849
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,19,19,20,1.0,0.39381887530523496
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_027,27,natural_success,success,0,0,1,0.0,0.17502236896516754
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_027,27,natural_success,success,1,1,2,0.019230769230769232,0.09733891308779907
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_027,27,natural_success,success,2,2,3,0.038461538461538464,0.23362274985201426
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_027,27,natural_success,success,3,3,4,0.057692307692307696,0.47867707881935484
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_027,27,natural_success,success,4,4,5,0.07692307692307693,0.3288158110684023
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_027,27,natural_success,success,5,5,6,0.09615384615384616,0.24690371659994503
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_027,27,natural_success,success,6,6,7,0.11538461538461539,0.26428049403572373
